YEAR	TYPE	SOURCE	CONTEXT
1906	FIC	Genius	"worthy of the poem whence it had risen. The fruit of the winter of 1883 and 1884, included also the too-popular "" Nathalie "" dances, (where,"
1907	FIC	DaughterAnderson	". The note was to the point. It said: "" February 18, 1883. "" ANDERSON CROW: To your good and merciful care an unhappy creature consigns"
1907	FIC	DaughterAnderson	". "" She said twenty years, Eva. Let's see, this is 1883. What would that make it? "" "" About 1903 or 1904, Anderson"
1907	FIC	DaughterAnderson	"of the sessions, "" where were you on the night of February 18, 1883? Don't hesitate. Speak up. Where were you? Aha, you"
1907	MAG	Atlantic	"he received from Underwood. The first one ran: BOSTON, November CI, 1883. DEAR? Messrs. J. P. Jewett and Co. of this city propose to"
1907	MAG	Atlantic	"They are vigorous, and very characteristic. AmEsuir8Y,? Mo. 14, 1883. DEArt PD., -... Don't make too big it book"
1907	MAG	Atlantic	"maker. Thine truly, JOHN G. WIHMER. AlggSBURY, 1 Mo. 14. 1883.) DEAR F. IL UNDERWOOD, -... see one of the chapters headed"
1907	MAG	Atlantic	"G. WHEITIE12. AsQuAm, II01.1wits888, N. II., 7 Mo. 21, 1883. DEAR FRIEND, - I am grateful for thy generous estimate of my writings"
1907	MAG	Atlantic	"able philosophy -- -were taught with skill. Manners also were attended to: as late IS 1883, an Italian marquis at Milan informed the present writer that he sent his sons"
1908	FIC	SmokyGodVoyage	"-- M. le Marquis G. de Saporta, in Popular Science Monthly, October, 1883, page 753. It is a notable fact that, as we approach the"
1908	MAG	Atlantic	"policy was formally promulgated, as the veto non-expedit, by the Sacred Penitentiary in 1883, wherein, however, it was significantly provided that all the circumstances must be"
1908	MAG	Atlantic	"The Nation was thereafter published as the weekly edition of the Evening Post. In 1883 Schurz retired and Godkin was made editor-in-chief, having the aid and support of one"
1908	MAG	Harpers	"The most splendid sunset ever seen by the writer was one evening in December, 1883, when the gorgeous coloring of one of the famous sunsets due to the volcanic"
1909	MAG	PopSci	"meeting it. We have no reliable statistics of the world's output previous to 1883, when it amounted to 310,000 tons. Its principal use up to that date"
1909	MAG	Atlantic	"numerically of the train-service organizations, and also the youngest. It was organized in 1883, and has a membership of over 102,000. It includes passenger and freight trainmen"
1909	MAG	Harpers	"was to live, and in this cause the government intervened, and passed in 1883 the first of the present laws, under which inquiry is excluded? indemnity being"
1900	NEWS	NYT-Reg	Congreeatiens and established the Hebrew Union College from which the first class was graduated in 1883. At the present time over sixty rabbis have been graduated from this institution.
1900	NF	ContemporaryAmerican	"went to Cincinnati, studying at the College of Music for three years. In 1883 he went to Germany to study counterpoint and composition with Vierling and Urban in Berlin"
1900	NF	ContemporaryAmerican	"drama, "" Vlasda, "" has been performed by many great orchestras. In 1883, Van der Stucken met Liszt, at Weimar, and under his auspices gave"
1900	NF	ContemporaryAmerican	", 1879, and played there the same year), "" Thalia "" (1883), "" Melpomene "" (1887), "" The Miller' s Daughter"
1900	NF	ContemporaryAmerican	"the Kneisel Quartette, both of which organizations have performed works of his. In 1883 he went to Munich for two years, where he studied counterpoint and composition with"
1900	NF	ContemporaryAmerican	"Berlin, though he was born in this country. Huss went to Munich in 1883 and remained three years. He studied counterpoint under Rheinberger, and won public mention"
1900	NF	ContemporaryAmerican	"IDYLLE. WM. H. SHERWOOD, OP. 5, NO. 2. Copyright, 1883, by G. Schirmer. A FRAGMENT. Sherwood' s sixth opus is made"
1900	NF	StateElementsHistorical	a sort of universal agency for all departments of government. It is only since 1883 that the affairs of the Interior have been given into the sole charge of the
1900	NF	StateElementsHistorical	administrative functions are the judicial functions with which it has been recently invested. Since 1883 the District Committee has been the Administrative Court of the District (sec. 628)
1900	NF	RacesMan	"details, De Mortillet, Le Prehzisto. ique, chap. iii., Paris, 1883; Stirrup, "" So-called Worked Flints of Thenay, "" Journ. Antler. inst."
1900	NF	RacesMan	"races europeennes, "" Bull. Soc. Anlhro., Brussels, vol. ii., 1883, 1st part. | the north-west of Ireland (Fig. 93), in"
1900	NF	RacesMan	"in physical type footnote R. Collignon, Bull. Soc. Anthro., Paris, 1883, p. 463, and L'Anthro. polo; ie, 1890, No. 2. |"
1900	NF	RacesMan	"Trltie, etc. (Third Journey in Central Asia), St. Petersburg, 1883; and jour. Geo;. Soc., 1886-87; Rockhill, The Land"
1900	NF	RacesMan	"has no great hold of the footnote Moura, Royaume de Cambodge, Paris, 1883, 2 vols.; Aymonier, Geographiedu Cambodge, Saigon-Paris, 1876; L. Fournereau"
1900	NF	RacesMan	", Calcutta, 1875; S. Mateer, Native Life in Travancore, London, 1883; Elie Reclus, loc. cit, p. 143 (Nairs); E. Schmidt"
1901	NF	BCTelephone	"'s invention, read before the Naturalists' Society of Bristol, England, in 1883, declares that it was rather the "" employment of a loose or imperfect contact"
1902	NEWS	NYT-Reg	Women's Loyal League and was President of the National Women's Suffrage Association until 1883. In 1868 she sought to become an actual political factor by entering the lists
1902	NF	AstronomyEverybody	"To the other and yet more remarkable series belonged the eclipse of May 7, 1883, and that of May 11, 190L At the successive recurrences of this eclipse"
1902	NF	FamousPianists	"Von Meyer took up his residence in Vienna, but he died at Dresden in 1883. Alexander Dreyschock, born in 1818, at Zack, in Bohemia, was"
1903	MAG	Nation	"Hazlitt's criticism (p. 12) quite adrift. According to the editor of 1883, the note in question is "" on Lord Byron's MS., "" and"
1904	MAG	Nation	"Fortnightly Review. The first auxiliary, it appears, was founded at Amsterdam in 1883, in order to keep the De Vos collection in Holland. But the organization"
1904	MAG	Nation	"Co. have reprinted Mathilde Blind's Life of George Eliot, which originally appeared in 1883, with additional chapters on George Eliot's work, her friends, etc.,"
1904	MAG	Nation	"Blind's account of the great novelist was felt to be an unsatisfactory one in 1883, and it has not improved in the interval, in fact, its value"
1904	MAG	Nation	"lines; "" When the last spike was driven on the Northern Pacific Railway in 1883, Oregon had direct transcontinental rail connection sirith the East. "" Tolstoy's pronouncement"
1904	NF	HistoryScience --	"obstacle appeared in the form ofthe theory of Professor August Weismann, put forward in 1883, which antagonized the Lamarckian conception (though not touching the Darwinian, of which Weismann"
1905	NEWS	NYT-Reg	"Carter opposed the measure. notably in a Mono, graph which he published in 1883 entitled "" The Codification of our Common Law. "" In 1892 President Harrison appointed"
1905	NF	ElementsGeology	"the strait between Sumatra and Java, occurred in the last week of August, 1883. Continuous explosions shot a column of steam and ashes. seventeen miles in air."
1905	NF	NaturalHistory	"on the voyage. The next thylacines were procured in 1863, and then until 1883 there were no specimens of this animal procured for the Zoo. Since that date"
1906	MAG	Nation	"unison at least in the matter of due protection of literary property The agreement of 1883 between them has now been amended, extending the period during which an author may"
1906	MAG	Nation	"expression of a richly stored personality had come to him even earlier. Writing in 1883 to the Rev. Wayland. Ball, Hearn describes the four things that "" enrich"
1906	MAG	Nation	has collected figures relating to suicides of school-children There were 950 cases in the period 1883 to 1900 Columns of such evidence might be cited. A favorite proverb among German
1906	MAG	Nation	"lies northward of' it -- which was initiated by the late Baron Nordenskjbld in 1883, and furthered by the "" first crossing "" of Nansen, we owe in the"
1906	NEWS	NYT-Reg	"So it was a very natural thing that Grover Cleveland, as Governor, in 1883, should pick out the young Deputy Superintendent to be the head of the department"
1906	NEWS	NYT-Ed	"The average commodity index is now high, if compared with the lean years from 1883 to 1901, when it ranged usually several points below par, and never once"
1906	NF	PhysicalEducation	lessons to go to more genial pursuits. In the annual report of 1882? 1883 the president of Harvard said: 158 MANAGEMENT OF COLLEGE ATHLETICS Intercollegiate contests in athletic
1907	NEWS	NYT-Reg	"the Great Northern, was President of the St. Paul, Minneapolis &-; Manitoba from 1883 to 1859. For many years before he was with the St. Paul &; Pacific"
1908	MAG	Nation	"later he explained: Why, much to my surprise, there was somewhere about 1883, I think it was in 1883, a few gentlemen got together and made"
1908	MAG	Nation	"to my surprise, there was somewhere about 1883, I think it was in 1883, a few gentlemen got together and made up a small purse to help me"
1908	MAG	Nation	"growth from 14,000 in the eighteen years following the passage of the Pendleton law in 1883. On June 30 of this year, out of a total of 352,104,"
1908	NEWS	NYT-Reg	"Asylum staff and one of its Directors, identified the records of the institution from 1883 to 1903. These records suffered the same fate as Dr. Butler's, being"
1909	MAG	Nation	"history department at Harvard. He was the author of "" Gilda A/termtoria "" (1883); "" The Exchequer of the Jews in England in the Middle Ages """
1909	MAG	Nation	"Linton and Stoddard's "" Lyrics of the Nineteenth Century "" (New York, 1883), where the reading (p. 102) is "" suddenly, "" a"
1909	MAG	Nation	"essays for newspaper publication, but also a volume entitled "" American Wood Engravers. "" 1883; and he edited several monographs and catalogues. Richard Watson Gilder, editor of"
1909	NF	DarwinModernScience	"its substance is of the greatest importance. (First shown by W. Roux in 1883.) Compared with the method of division of the nucleus, that of the"
1909	NF	AmericanMenAction	"years thereafter, being governor of the state at the time of his death in 1883. A more contradictory, obstinate, prickly-conscienced man never appeared in American politics. #"
1909	NF	AmericanMenAction	", May-October, 1865; member of Congress, 1873-82; governor of Georgia, 1883; died at Atlanta, Georgia, March 4, 1883. # BLAINE, JAMES"
1909	NF	AmericanMenAction	"had his full share of honors, succeeding Sherman as general-in-chief of the army in 1883, and receiving the rank of general from Congress, just before his death five"
1910	MAG	Century	"rowing triumphs stand out with such prominence. A RADICAL EXPERIMENT IN the spring of 1883, a quiet-spoken man who the previous year had made certain suggestions to the Yale"
1910	MAG	Nation	Messenger. After the civil war-he occasionally appeared on the platform. He died in 1883. This collection of his better-known writings is put before the public distinctly in the
1910	NF	AmericanMenMind	""" The Old Swimmin' - Hole and' Leven More Poems, "" published in 1883; numerous volumes since then. LANIER, SIDNEY. Born at Macon, Georgia"
1910	NF	AmericanMenMind	"New York, December 1, 1815; died at Washington, January 12, 1883. PALMER, ERASTUS DOW. Born at Pompey, Onondaga County, New York"
1910	NF	AmericanMenMind	"clerk of mint at Philadelphia from 1878 until his death there, November 15, 1883. SHALER, NATHANIEL SOUTHGATE. Born at Newport, Kentucky, February 22,"
1910	NF	AmericanMenMind	"Greenback candidate for President, 1876; died at New York, April 4, 1883. PEABODY, GEORGE. Born at Danvers, Massachusetts, February 18, 1795"
1910	NF	WorldsGreatest	"by me in my book "" Human Faculty, "" published as long ago as 1883. In it I emphasised the essential brotherhood of mankind, heredity being to my"
1911	MAG	McClures	"financially interested in the bank from the first, but he was not director until 1883. The hank was very strong in the South, where the Woodwards' personal"
1911	MAG	Atlantic	"of Gladstone, and a member of the House of Commons so far back as 1883, now Viscount Morley of Blackburn, and maintaining in the House of Lords an"
1912	FIC	RollingStones	""" Dixon, prospector and inveterate fortune-seeker, came to Austin from the Rockies in 1883, at the constant urging of his old pal, Mr. John Maddox, """
1912	FIC	RollingStones	"was sent to Dr. Beall of Greensboro, N. C., in a letter in 1883, and so is one of O. Henry's earliest attempts at writing. I"
1912	FIC	RollingStones	"Mr. hall, part editor of everybody's. KYNTOEKNEEYOUGH RANCH, November 31, 1883. Letter to Mrs. Hall, a friend back in North Carolina. This is"
1912	FIC	RollingStones	"'s first years in Texas. LA SALLE COUNTY, Texas, December 8, 1883. Dear Doctor: I send you a play -- a regular high art full orchestra,"
1912	NEWS	NYT-Reg	600 nickels of the old type that she had made a hobby of collecting since 1883. On entering her apartment Mrs. Kuhn found that the thieves had got Jewelry worth
1912	NF	NegroAtWorkInNew	"as slaves, as soldiers, and as citizens. 2 vols. N.Y., 1883. INDEX Assembly districts, Negroes in, 52-53 Back-to-the-land movement, 33 Business establishments"
1912	NF	DemocracyParty	". 148. This bill, which became law on the 16th of January, 1883, is the Magna Charta of civil service reform. It set up competitive examinations"
1912	NF	DemocracyParty	"most important, are still distributed as spoils. Such has been the case since 1883, under all the Presidents. The "" clean sweep "" was carried out as"
1912	NF	DemocracyParty	"as before, although confined to the posts "" unprotected "" by the law of 1883. Besides, promotion in the service is practically still free from any regulation and"
1912	NF	DemocracyParty	"Yet their undue political +i // activity, although emphatically condemned by the law of 1883 and by the Executive instructions of Presidents Cleveland and Roosevelt, dill goes on in"
1912	NF	DemocracyParty	"that service, which at the time of the enactment of the law, in 1883, included only 14,000 places. This extension was brought about partly in an automatic"
1912	NF	DemocracyParty	"50, and partly by presidential authority. Almost all the Presidents in succession after 1883, and especially Cleveland and Roosevelt, have enlarged the "" classified "" service."
1913	FIC	Play:Romance	"endowed a home in Paris for poor girls who come to study music -- in 1883 created Marchese Torrebianchi by King Umberto First -- never married -- that's funny,"
1913	MAG	Atlantic	"men, becomes enormously positive. From his birth in 1812 to his death in 1883, his life seems to have been a long disease, for-ex er on the"
1913	MAG	Nation	"with some hitherto unpublished letters from Jefferies to his firm, at the time (1883) the work was first going through the press. In Albert B. Osborne's"
1913	NF	Every-dayLifeAbraham	""" (1881); "" The Golden Treasury of Poetry and Prose "" (1883); and seven volumes of "" Laurel-Crowned Verse "" (1891-2). He"
1914	MAG	McClures	". But the American educational system transformed him. He was graduated from Columbia in 1883, and afterward studied extensively in Germany. The new subject of electro-mechanics absorbed him"
1914	MAG	Nation	"North British Review. Dr. Fraser received the honorary degree of D.C.L. from Oxford in 1883, that of? LL.D. from Princeton in 1856, from Glasgow in 1871"
1914	NEWS	NYT-Reg	room discussing the growth of vaudeville as evolved from the start he gave it in 1883. His son suggested that he rest and continue the conversation in the morning.
1915	MAG	Dial	"of this unsettled life. On the heights of Rapallo, near Genoa, in 1883 came "" my beneficent Yea-assertion, "" "" Zarathustra, "" in such phenomenal bursts"
1915	MAG	Atlantic	"sufficient to consult the statistics. The total number of births fell from 937,544 in 1883 to 774,000 in 1907, and in 1911 the total number of deaths exceeded it"
1915	NF	AmericanTypeIsthmian	"used for scientific investigations, surveys, etc., and the actual work commenced in 1883. The plan adopted was for a sea-level canal having a depth of 29.5 feet"
1916	MAG	Atlantic	"results, representing both t he old natives and other species from elsewhere. In 1883, when I saw it, Hawaii had thrice been thus overrun. You may"
1917	MAG	Harpers	"our re-quirements many times over if their activities had not been violently interfered with in 1883. Up to' that time certain enterprising enthusiasts were, by the same patient"
1917	NF	LibraryWorkWith	"of A.M. from Amherst in 1884. He served as librarian of Amherst College from 1883 to 1911, when he was made librarian emeritus. Mr. Fletcher was joint editor"
1917	NF	LibraryWorkWith	"Index to general literature in 1893 and 1901; the Cooperative Index to periodicals from 1883 to 1911, and in 1895 published his Public Libraries in America. He was"
1917	NF	LibraryWorkWith	"much rest for that book. Librarians should like children. "" It was in 1883 that, by the suggestion and advice of our lamented friend, Frederick Leypoldt,"
1917	NF	UnitedStatesPost	"distances was adopted in 1863. The present rate at two cents was established in 1883, and the weight limit of the single letter was increased from one-half ounce to"
1917	NF	UnitedStatesPost	drawn. As a result the limit in 1866 was raised to $50 and in 1883 to $100. A limit is retained as a protection against the raising of money-orders
1917	NF	UnitedStatesPost	after the withdrawal of fractional currency in 1875. The postal note was adopted in 1883 and was used for sending sums less than $5. The fee was 3c and
1918	FIC	AmericanSpirit	""" 32 volumes (1896), "" Life "" by T. R. Lounsbury (1883). Brockden Brown, "" Works, "" 6 volumes, (1887)"
1918	FIC	AmericanSpirit	"(1887). W. C. Bryant, "" Poems, "" 2 volumes (1883), "" Prose, "" 2 volumes (1884), and his """
1918	FIC	AmericanSpirit	""" 6 volumes (1851), "" Life "" by H. C. Lodge (1883). Rufus Choate, "" Works, "" volumes (1862). Wendell"
1918	MAG	Atlantic	"he was made a major and was transferred to the cavalry. In July, 1883, he made still another change and because an artillerist. He carried into the"
1918	MAG	Harpers	"rest and travel. The famous attack he made on Parnell in the spring of 1883, as the responsible promoter of outrage in Ireland, showed certainly no lack of"
1918	MAG	Harpers	"appeared in 1885. Miss Bretherton was suggested to me by the brilliant success in 1883 of Mary Anderson, and by the controversy with regard to her acting? as"
1918	MAG	Harpers	"that I was one of the examiners for the Span-ish Taylorian scholar-ship at Oxford in 1883, and again in 1888. But perhaps before I go further in these Recollections"
1918	MAG	Harpers	", a fading passion. Senor Gayangos was born in 1809, so that in 1883 he was already an old man, though full of vigor and work. He"
1918	NEWS	NYT-Let	"and diplomacy enjoyed by Mr. White. He began his diplomatic career in Vienna in 1883, and was transferred In the following year to London, where he remained,"
1919	MAG	Century	Alexander was a German and he did not mix well with the Russians. In 1883 he suddenly restored the suspended constitution and sent the two chief Russian ministers out of
1919	NF	OldNorthwestAChronicle	"; the State was for all practical purposes a Southern State. As late as 1883 the Legislature numbered fifty-eight members from the South, nineteen from the Middle States,"
1919	NF	AmericanLutheranism	"Pastor C. Jensen in Breklum, to prepare candidates for the Wartburg Synod; in 1883 he founded the Chicago Seminary. Severinghaus was one of the most fanatical opponents of"
1919	NF	AmericanLutheranism	"directed by Dr. Haas. 6. Wagner College, at Rochester, N.Y., founded 1883 by the New York Ministerium, Dr. Nicum being one of its professors and benefactors"
1919	NF	AmericanLutheranism	". A Star of the First Magnitude. -- Charles Porterfield Krauth (1823 -- 1883), son of Charles Philip Krauth, was educated at Pennsylvania College and the"
1912	NF	DemocracyParty	"classified service in accordance with the law. The formal provisions of the law of 1883, completed by the successive extensions of the classified service, had brought into it"
1915	NF	HumanPhysiology	"It must be admitted that dysmetria of movement can be // variously interpreted. In 1883 Schiff considered it to he one of the essential elements which, along with asthenia"
1917	NF	OldFirst	"His death was that of a Christian soldier. It happened on Thanksgiving day, 1883, while the Chaplain // was participating in a union observance of the day held"
1919	NF	BookHalloween	", and hence considered wholly wicked, was indulged in to unseemly lengths. In 1883 in Sweden it was believed that dances were held about the sanctuaries of the ancient"
1920	FIC	ShortStoriesVarious	"settled in Brown County, Dakota, he drifted that way in the spring of 1883 and took up a claim in McPherson County, where he lived for a year"
1920	MAG	NatGeog	"100,000 ($33,000), but hostilities in a minor degree were carried on till 1883. At the time of the Indian Mutiny, in 1857, the Nepalese rendered"
1920	MAG	Atlantic	"of October, 1879, was concluded for five years, and was renewed in 1883 for a definitely limited period. Not until the year 1902 was the special agreement"
1920	MAG	Nation	"George Meredith advised her in the revisions she made before the book was published in 1883, when she was still but twenty-one. Youth is the source no less of"
1920	NF	JailedFreedom	"Mr. President, the Committee on Suffrage of the United States Senate was formed in 1883, when I was one year old; this same federal 168 suffrage amendment was"
1920	NF	DaysBeforeYesterday (1)	"thousand tons, twenty-four knot twin-screw boats. The old paddle-wheelers were rejuvenated in 1883, when they were fitted with forced draught, and their paddles were submerged deeper"
1920	NF	DaysBeforeYesterday	"just as fine. My brother-in-law, Lord Lansdowne, had been appointed Governor-General in 1883, and I well remember my first arrival in Quebec. We had been living"
1920	NF	MargotAsquithAutobiography -	"him on our returning from a party at the Cyril Flowers' in the year 1883, where we had been considerably run by dear Papa and twice introduced to Lord"
1920	NF	MargotAsquithAutobiography -	": "" HALF CHILD, HALF WOMAN. "" Tennyson's description of Laura in 1883: "" Half child, half woman "" -- wholly to be loved By either"
1921	NF	MirrorsWashington	"1860; Educ. A.B., Harvard, 1881; Admitted to the bar, 1883; mem. Pa. Ho. of Rep., 1884-6, Senate, 1887-97"
1921	NF	NewWorldIslam	". For Renan's attitude, see his L'Islamisme et la Science (Paris, 1883). 12 In the year 1633. 13 Ismael Hamet, Les Musulmans francais du"
1921	NF	NewWorldIslam	"published in his prophetic book L'Avenir de la Turquie -- Le Panislamisme (Paris, 1883). 46 Gabriel Hanotaux, "" La Crise mediterraneenne et l'Islam, "" Revue"
1922	FIC	ViolaGwyn	"even after the "" resurrection "" and the end of the world by fire in 1883, a calamity to which he looked forward with grave concern and no little trepidation"
1922	FIC	ContemporaryAmerican	in 1867. BIBLIOGRAPHY That Lass o' Lowrie's. 1877. Through One Administration. 1883. Little Lord Fauntleroy. 1886. (Dramatized.) Editha's Burglar. 1888
1922	FIC	ContemporaryAmerican	"poet. Born at Hartford, Connecticut, 1861. A.B., Trinity College, 1883; Ph.D., Johns Hopkins, 1888. Three years of teaching, editorial work"
1922	FIC	ContemporaryAmerican	"10959 (portrait), 11016. + (Charles) Badger Clark+ (Iowa, 1883) - - poet. Deals with cowboy life. For bibliography, see Who's Who"
1922	FIC	ContemporaryAmerican	"703. +Max Eastman+ -- poet, essayist, critic. Born at Canandaigua, New York, 1883. Both his parents were Congregationalist preachers. A.B., Williams College, 1905."
1922	FIC	ContemporaryAmerican	"1918, 1920, 1921. +Arthur Davison Ficke+ -- poet. Born at Davenport, Iowa, 1883. A.B., Harvard, 1904. Studied at the College of Law, State"
1922	FIC	ContemporaryAmerican	"at Cedar Valley Seminary, Osage, Iowa, then taught, 1882-3. In 1883 he took up a claim in Dakota, but the next year went to Boston"
1922	FIC	ContemporaryAmerican	"bibliography, see Who's Who in America. +Kenneth Sawyer Goodman+ -- dramatist. Born in 1883. Lieutenant in the Navy, chief aide at Great Lakes Naval Station. Cooeperated"
1922	FIC	ContemporaryAmerican	. BIBLIOGRAPHY The Little Tin Gods on Wheels. 1879. An Average Man. 1883. The Reflections of a Married Man. 1892. The Opinions of a Philosopher
1922	FIC	ContemporaryAmerican	"Digest, 1920. +Francis (O'Byrne) Hackett+ -- critic. Born in Kilkenny, Ireland, 1883. Son of a physician. Educated at Clongowes Wood College, Kildare. Came"
1922	FIC	ContemporaryAmerican	. Dr. Breen's Practice. 1881. *A Modern Instance. 1882. The Sleeping-Car. 1883. (Farce.) A Woman's Reason. 1883. Three Villages.
1922	FIC	ContemporaryAmerican	1882. The Sleeping-Car. 1883. (Farce.) A Woman's Reason. 1883. Three Villages. 1884. The Register. 1884. (Farce.) *The
1922	FIC	ContemporaryAmerican	"The Siege of London, The Pension Beaurepas, and The Point of View. 1883. Portraits of Places. 1883. Tales of Three Cities. 1884. A"
1922	FIC	ContemporaryAmerican	"Pension Beaurepas, and The Point of View. 1883. Portraits of Places. 1883. Tales of Three Cities. 1884. A Little Tour in France. 1885"
1922	FIC	ContemporaryAmerican	"Who's Who in America. +Alfred Kreymborg+ -- poet. Born in New York City, 1883, of Danish ancestry. Educated at the Morris High School. A chess prodigy"
1922	FIC	ContemporaryAmerican	"at Williamstown, Massachusetts, 1860. A.B., Williams, 1881; A.M., 1883. Studied at the universities of Berlin and Strassburg. Honorary higher degrees. Professor"
1922	FIC	ContemporaryAmerican	"County, Pennsylvania, 1857. A.B., Allegheny College, 1880; A.M., 1883. Honorary higher degrees. Associate editor of The Chautauquan, 1883-91. Studied in"
1922	FIC	ContemporaryAmerican	"Bigelow) Wilkinson+ (+Mrs. James G. Wilkinson+, Nova Scotia, Canada, 1883) - - poet. Compiler of Golden Songs of the Golden State (California anthology)"
1922	FIC	ContemporaryAmerican	"bibliography, see Who's Who in America. +William Carlos Williams+ -- poet. Born in 1883. Physician. Lives in Rutherford, New Jersey, where his first book was"
1922	FIC	ContemporaryAmerican	". Graduate of U.S. Military Academy, 1874; Ph.B., LL.B., Columbia, 1883. Served in the U.S. Army, 1874-84, in various campaigns against the Indians"
1922	MAG	Nation	"of his "" Romantic Adventures of a Milkmaid, "" published in New York in 1883 for 25 cents, sold for $40. George Moore's "" Memoirs of My"
1922	NF	LettersFranklin	"manhood, was with John H. Wigmore. Wigmore had returned from Harvard, in 1883, with a plan, already matured, for Civic Reform. The Municipal Reform"
1922	NF	ArcheologicalInvestigations	"of its sheets and columns of deposited material. As it was not opened until 1883, and the bottom can be reached only by a stairway 60 feet high,"
1922	NF	NewViewpointsIn	"A. Freeman, the English historian, observed while traveling in the United States in 1883 that "" where the word federal' used to be used up to the time"
1923	MAG	Time	"to Wilhelmina Planer, actress in the Knigsberg theatre. Wagner died at Venice in 1883 and was buried at Wahnfried, near Bayreuth in Bavaria. It was there that"
1923	NF	StoryOurLiterature	". Even less shackled by the formal conventions is the work of Alfred Kreymborg (1883?), who takes great liberties in his poem entitled "" Old Manuscript """
1924	MAG	Mentor	"Blackfeet are expert riders, but since the passing of the final buffalo herd in 1883 they have ceased to be hunters. They raise cattle and stock extensively on their"
1924	MAG	Mentor	"straightway. "" Tom Sawyer "" was completed in 1875, "" Huck "" in 1883. To obtain material for another book of travel, Mark Twain, with his"
1924	MAG	Mentor	"manager in New York City. "" Life on the Mississippi "" was published in 1883. In 1884, finding his finances somewhat reduced, he persuaded George W. Cable"
1924	MAG	Atlantic	".' These words, uttered in the Chestnut Street Opera House in Philadelphia in 1883, still ring in my cars; from that moment the great theatrical passion of"
1924	NEWS	WallStJrnl	real estate leases. The present corporation is the successor to a business established in 1883 with the opening in New York of a single retail tobacco store. It holds
1925	MAG	Atlantic	"Jesse Walter Fewkes, the celebrated ethnologist, writes that after the Snake Dance of 1883 two of the liberated snakes were caught and taken to the National Museum at Washington"
1925	MAG	Nation	"H. Cameron took the advice of Horace Greeley as to where to go and in 1883 settled at Phoenix, Arizona. The Arizona Camerons, like the Arizona canyons,"
1925	MAG	Nation	", there the Camerons were; this family which had been in Arizona only since 1883 had waxed so great in a few short years that it was exercising a lordship"
1925	MAG	NewYorker	"can imagine one of them saying. Last Agony WERE it not for the year 1883, crowds of the curious would not now be tramping through the W. K. Vanderbilt"
1925	MAG	NewYorker	Vanderbilt took a box and did sit in it. The situation was critical in 1883 and almost as important as the building of Brooklyn Bridge that year. And then
1925	MAG	NewYorker	"to some extent upon its financial value. The parterre boxes, way back in 1883, were given -- thirty-five of them -- to the original stockholders in the Metropolitan"
1925	NF	LeadingConstitutional	", by its decision in the Civil Rights Cases, 109 U. S. 3 (1883), holding void the Civil Rights Act of 1875, the Court made it"
1925	NF	LeadingConstitutional	U. S. 76; 27 L. Ed. 656; 2 Sup. Ct. 176. 1883. When the Constitution was before the states for ratification its opponents raised the objection
1926	MAG	Time	"that that nation be admitted to the diplomatic wrangle over Tacna-Arica which has proceeded since 1883, the U. S. having been called in as mediator during the Harding Administration."
1926	MAG	Time	", he died of pneumonia, after four years of retirement from business. By 1883, the year Charles Albert Coffin turned from his profitable manufacturing of shoes at Lynn"
1926	MAG	Harpers	wonder that the proportion of actual to legal voters decreased from eighty per cent in 1883 to fifty per cent in 1924 orthat intelligent men refuse to stand in line an
1926	MAG	NewYorker	The Horse Show's popularity has waxed and waned many times since that fall in 1883 when Mr. William Wharton sought Mr. J. P. Morgan's help to buy Gilmore Gardens
1926	NEWS	NYT-Ed	"positions in the unclassified service now was larger than the whole Federal service was in 1883, when the present Civil Service law was enacted. "" The classified service now"
1927	MAG	Nation	"Madame Sembrich. She was of the galaxy of artists which opened the Metropolitan in 1883, and pictures of her in no less than twenty-nine operatic roles adorned the program"
1927	MAG	Nation	", having graduated in the law class of the University of Michigan at twenty-three (1883), he subscribed most thoroughly and conscientiously to the oath of an attorney."
1927	MAG	NewYorker	"was one tinselled revival. It came with the centennial of the British departure in 1883. Two hundred thousand visitors came to town for the affair, including President Arthur"
1927	NF	IndustrialArtMuseum	"admirable display of costumes in well lighted cases. The City Museum, founded in 1883, occupies a large building erected in 1896. It contains extensive collections of Bohemian"
1928	MAG	Time	", invading the Americas in 1826 and 1873. The great pandemic of 1879 to 1883 threw a scare into the civilized world, sent scientists to microscope and test tube"
1928	MAG	Time	the adjacent water. At any time it may blow up as it did in 1883. # That explosion-many people can remember the fury-was the most violent in modern times
1928	MAG	Time	"have been in this business a long time. We were established May 10, 1883, and forty-five years have taught us a great many things; and as we"
1928	MAG	Time	". With the rest, he made newspaper history. # The World. In 1883, Joseph Pulitzer bought the New York World, for $346,000. In 1903,"
1928	NEWS	NYT-Let	"likewise from the official returns, that Cheektowaga was usually very close politically. In 1883 it gave a Republican majority of 11, in 1885 it gave a Democratic majority"
1928	NEWS	Chicago	"the Talts. Becomes Youngest Primate. Dr. Davidson went to Windsor as dean in 1883, to - the see. of London in 1891, to Winchester In 1895,"
1928	NEWS	WallStJrnl	"Here is the development that was not mentioned, although of tremendous importance: In 1883 an amendment was added to Article 72 of the Mexican constitution vesting the federal congress"
1928	NEWS	NYT-Let	"associated. When the firm of Theodore Low DeVinne &; Co. was formed, in 1883, Theodore Brockbank DeVinne, his son, was made a member of the firm"
